dataset_key,dataset_name,variant,action,candidate_mode,target_player_a,target_player_b,selected_order,model_a,model_b,winner,match_id,match_copy,outcome,influence,influence_abs,fitted_probability,residual,leverage,objective_value,row_uid,candidate_probability,_candidate_x,raw_influence
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),add_weighted,add,weighted,Carlos Alcaraz,Novak Djokovic,3,Carlos Alcaraz,Daniil Medvedev,,333,forward,1.0,0.009114122258901606,0.009114122258901606,,,,,110,0.6220829011279112,"[0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.014650976971681112
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),add_weighted,add,weighted,Carlos Alcaraz,Novak Djokovic,4,Carlos Alcaraz,Jannik Sinner,,343,forward,1.0,0.008550827730272204,0.008550827730272204,,,,,130,0.646488280289722,"[0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 1.0, 0.0, 0.0]",0.013226578100441623
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),add_weighted,add,weighted,Carlos Alcaraz,Novak Djokovic,5,Jannik Sinner,Carlos Alcaraz,,343,reverse,0.0,0.008550827730272204,0.008550827730272204,,,,,131,0.646488280289722,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, -1.0, 0.0, 0.0]",0.013226578100441625
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),add_weighted,add,weighted,Carlos Alcaraz,Novak Djokovic,6,Carlos Alcaraz,Holger Rune,,364,forward,1.0,0.008517995979203354,0.008517995979203354,,,,,172,0.7013206675835397,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, -1.0]",0.012145650874018638
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),add_weighted,add,weighted,Carlos Alcaraz,Novak Djokovic,7,Holger Rune,Carlos Alcaraz,,364,reverse,0.0,0.008517995979203353,0.008517995979203353,,,,,173,0.7013206675835397,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 1.0]",0.012145650874018636
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),add_weighted,add,weighted,Carlos Alcaraz,Novak Djokovic,8,Carlos Alcaraz,Taylor Fritz,,362,forward,1.0,0.008353099832890967,0.008353099832890967,,,,,168,0.7261167079761305,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, -1.0, 0.0]",0.01150379786215518
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),add_weighted,add,weighted,Carlos Alcaraz,Novak Djokovic,9,Taylor Fritz,Carlos Alcaraz,,362,reverse,0.0,0.008353099832890967,0.008353099832890967,,,,,169,0.7261167079761305,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 1.0, 0.0]",0.01150379786215518
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),add_weighted,add,weighted,Carlos Alcaraz,Novak Djokovic,10,Novak Djokovic,Daniil Medvedev,,283,reverse,0.0,0.007724736735852555,0.007724736735852555,,,,,11,0.27929913834851744,"[0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.027657574532913197
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),add_weighted,add,weighted,Carlos Alcaraz,Novak Djokovic,11,Daniil Medvedev,Novak Djokovic,,283,forward,1.0,0.007724736735852555,0.007724736735852555,,,,,10,0.27929913834851744,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.027657574532913197
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),add_weighted,add,weighted,Carlos Alcaraz,Novak Djokovic,12,Novak Djokovic,Jannik Sinner,,285,reverse,0.0,0.007624132029003061,0.007624132029003061,,,,,15,0.2586147884516767,"[0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.029480649867892856
