dataset_key,dataset_name,max_actions,variant,action,candidate_mode,player_pair,met,n_actions,initial_value,final_value,selected_match_count,selected_row_uids,selected_matches_json,n_original_matches,n_fitted_rows,n_models,top1,top2,pdf_path
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),28,drop,drop,,"('Carlos Alcaraz', 'Novak Djokovic')",True,6.0,-0.4495422605976242,0.008077029241736524,12,"[514, 236, 177, 251, 202, 168, 446, 480, 455, 529, 400, 122]","[{""fitted_probability"": 0.7749924619641648, ""influence"": 0.031812212166777404, ""influence_abs"": 0.031812212166777404, ""leverage"": 0.014510152602548407, ""match_copy"": ""reverse"", ""match_id"": 236, ""model_a"": ""Carlos Alcaraz"", ""model_b"": ""Andrey Rublev"", ""objective_value"": -0.4495422605976242, ""outcome"": 0.0, ""residual"": -0.7749924619641648, ""row_uid"": 514, ""winner"": 0.0}, {""fitted_probability"": 0.2250075380358352, ""influence"": 0.031812212166777404, ""influence_abs"": 0.031812212166777404, ""leverage"": 0.01451015260254841, ""match_copy"": ""forward"", ""match_id"": 236, ""model_a"": ""Andrey Rublev"", ""model_b"": ""Carlos Alcaraz"", ""objective_value"": -0.4495422605976242, ""outcome"": 1.0, ""residual"": 0.7749924619641648, ""row_uid"": 236, ""winner"": 1.0}, {""fitted_probability"": 0.6105303967949611, ""influence"": 0.03105778214005991, ""influence_abs"": 0.03105778214005991, ""leverage"": 0.018608863984160146, ""match_copy"": ""forward"", ""match_id"": 177, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Carlos Alcaraz"", ""objective_value"": -0.4495422605976242, ""outcome"": 1.0, ""residual"": 0.3894696032050389, ""row_uid"": 177, ""winner"": 1.0}, {""fitted_probability"": 0.6105303967949611, ""influence"": 0.03105778214005991, ""influence_abs"": 0.03105778214005991, ""leverage"": 0.018608863984160146, ""match_copy"": ""forward"", ""match_id"": 251, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Carlos Alcaraz"", ""objective_value"": -0.4495422605976242, ""outcome"": 1.0, ""residual"": 0.3894696032050389, ""row_uid"": 251, ""winner"": 1.0}, {""fitted_probability"": 0.6105303967949611, ""influence"": 0.03105778214005991, ""influence_abs"": 0.03105778214005991, ""leverage"": 0.018608863984160146, ""match_copy"": ""forward"", ""match_id"": 202, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Carlos Alcaraz"", ""objective_value"": -0.4495422605976242, ""outcome"": 1.0, ""residual"": 0.3894696032050389, ""row_uid"": 202, ""winner"": 1.0}, {""fitted_probability"": 0.6105303967949611, ""influence"": 0.03105778214005991, ""influence_abs"": 0.03105778214005991, ""leverage"": 0.018608863984160146, ""match_copy"": ""forward"", ""match_id"": 168, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Carlos Alcaraz"", ""objective_value"": -0.4495422605976242, ""outcome"": 1.0, ""residual"": 0.3894696032050389, ""row_uid"": 168, ""winner"": 1.0}, {""fitted_probability"": 0.3894696032050388, ""influence"": 0.031057782140059907, ""influence_abs"": 0.031057782140059907, ""leverage"": 0.018608863984160142, ""match_copy"": ""reverse"", ""match_id"": 168, ""model_a"": ""Carlos Alcaraz"", ""model_b"": ""Novak Djokovic"", ""objective_value"": -0.4495422605976242, ""outcome"": 0.0, ""residual"": -0.3894696032050388, ""row_uid"": 446, ""winner"": 0.0}, {""fitted_probability"": 0.3894696032050388, ""influence"": 0.031057782140059907, ""influence_abs"": 0.031057782140059907, ""leverage"": 0.018608863984160142, ""match_copy"": ""reverse"", ""match_id"": 202, ""model_a"": ""Carlos Alcaraz"", ""model_b"": ""Novak Djokovic"", ""objective_value"": -0.4495422605976242, ""outcome"": 0.0, ""residual"": -0.3894696032050388, ""row_uid"": 480, ""winner"": 0.0}, {""fitted_probability"": 0.3894696032050388, ""influence"": 0.031057782140059907, ""influence_abs"": 0.031057782140059907, ""leverage"": 0.018608863984160142, ""match_copy"": ""reverse"", ""match_id"": 177, ""model_a"": ""Carlos Alcaraz"", ""model_b"": ""Novak Djokovic"", ""objective_value"": -0.4495422605976242, ""outcome"": 0.0, ""residual"": -0.3894696032050388, ""row_uid"": 455, ""winner"": 0.0}, {""fitted_probability"": 0.3894696032050388, ""influence"": 0.031057782140059907, ""influence_abs"": 0.031057782140059907, ""leverage"": 0.018608863984160142, ""match_copy"": ""reverse"", ""match_id"": 251, ""model_a"": ""Carlos Alcaraz"", ""model_b"": ""Novak Djokovic"", ""objective_value"": -0.4495422605976242, ""outcome"": 0.0, ""residual"": -0.3894696032050388, ""row_uid"": 529, ""winner"": 0.0}, {""fitted_probability"": 0.7013206675835397, ""influence"": 0.029884526320545925, ""influence_abs"": 0.029884526320545925, ""leverage"": 0.023383229150344607, ""match_copy"": ""reverse"", ""match_id"": 122, ""model_a"": ""Carlos Alcaraz"", ""model_b"": ""Holger Rune"", ""objective_value"": -0.4495422605976242, ""outcome"": 0.0, ""residual"": -0.7013206675835397, ""row_uid"": 400, ""winner"": 0.0}, {""fitted_probability"": 0.2986793324164602, ""influence"": 0.029884526320545925, ""influence_abs"": 0.029884526320545925, ""leverage"": 0.023383229150344607, ""match_copy"": ""forward"", ""match_id"": 122, ""model_a"": ""Holger Rune"", ""model_b"": ""Carlos Alcaraz"", ""objective_value"": -0.4495422605976242, ""outcome"": 1.0, ""residual"": 0.7013206675835397, ""row_uid"": 122, ""winner"": 1.0}]",278,556,10,Novak Djokovic,Carlos Alcaraz,/u501/hoyarhos/clean_bt_rank/new_result/top1_robustness/tennis_top10_atp_top1_actions_needed.pdf
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),28,flip,flip,,"('Carlos Alcaraz', 'Novak Djokovic')",True,3.0,-0.4495422605976242,0.015697121541449664,6,"[446, 177, 529, 251, 168, 455]","[{""fitted_probability"": 0.3894696032050388, ""influence"": 0.07796491006296671, ""influence_abs"": 0.07796491006296671, ""leverage"": 0.018608863984160142, ""match_copy"": ""reverse"", ""match_id"": 168, ""model_a"": ""Carlos Alcaraz"", ""model_b"": ""Novak Djokovic"", ""objective_value"": -0.4495422605976242, ""outcome"": 0.0, ""residual"": -0.3894696032050388, ""row_uid"": 446, ""winner"": 0.0}, {""fitted_probability"": 0.6105303967949611, ""influence"": 0.07796491006296671, ""influence_abs"": 0.07796491006296671, ""leverage"": 0.018608863984160146, ""match_copy"": ""forward"", ""match_id"": 177, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Carlos Alcaraz"", ""objective_value"": -0.4495422605976242, ""outcome"": 1.0, ""residual"": 0.3894696032050389, ""row_uid"": 177, ""winner"": 1.0}, {""fitted_probability"": 0.3894696032050388, ""influence"": 0.07796491006296671, ""influence_abs"": 0.07796491006296671, ""leverage"": 0.018608863984160142, ""match_copy"": ""reverse"", ""match_id"": 251, ""model_a"": ""Carlos Alcaraz"", ""model_b"": ""Novak Djokovic"", ""objective_value"": -0.4495422605976242, ""outcome"": 0.0, ""residual"": -0.3894696032050388, ""row_uid"": 529, ""winner"": 0.0}, {""fitted_probability"": 0.6105303967949611, ""influence"": 0.07796491006296671, ""influence_abs"": 0.07796491006296671, ""leverage"": 0.018608863984160146, ""match_copy"": ""forward"", ""match_id"": 251, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Carlos Alcaraz"", ""objective_value"": -0.4495422605976242, ""outcome"": 1.0, ""residual"": 0.3894696032050389, ""row_uid"": 251, ""winner"": 1.0}, {""fitted_probability"": 0.6105303967949611, ""influence"": 0.07796491006296671, ""influence_abs"": 0.07796491006296671, ""leverage"": 0.018608863984160146, ""match_copy"": ""forward"", ""match_id"": 168, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Carlos Alcaraz"", ""objective_value"": -0.4495422605976242, ""outcome"": 1.0, ""residual"": 0.3894696032050389, ""row_uid"": 168, ""winner"": 1.0}, {""fitted_probability"": 0.3894696032050388, ""influence"": 0.07796491006296671, ""influence_abs"": 0.07796491006296671, ""leverage"": 0.018608863984160142, ""match_copy"": ""reverse"", ""match_id"": 177, ""model_a"": ""Carlos Alcaraz"", ""model_b"": ""Novak Djokovic"", ""objective_value"": -0.4495422605976242, ""outcome"": 0.0, ""residual"": -0.3894696032050388, ""row_uid"": 455, ""winner"": 0.0}]",278,556,10,Novak Djokovic,Carlos Alcaraz,/u501/hoyarhos/clean_bt_rank/new_result/top1_robustness/tennis_top10_atp_top1_actions_needed.pdf
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),28,add_pairs,add,all_pairs,,False,,,,0,[],[],278,556,10,Novak Djokovic,Carlos Alcaraz,/u501/hoyarhos/clean_bt_rank/new_result/top1_robustness/tennis_top10_atp_top1_actions_needed.pdf
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),28,add_outcomes,add,all_outcomes,"('Carlos Alcaraz', 'Novak Djokovic')",True,9.0,-0.4495422605976242,0.009308986029995173,18,"[26, 27, 19, 18, 7, 6, 3, 2, 23, 22, 15, 14, 35, 34, 31, 30, 11, 10]","[{""_candidate_x"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], ""candidate_probability"": 0.3894696032050388, ""influence"": 0.046907127922906806, ""influence_abs"": 0.046907127922906806, ""match_copy"": ""forward"", ""match_id"": 291, ""model_a"": ""Carlos Alcaraz"", ""model_b"": ""Novak Djokovic"", ""outcome"": 1.0, ""raw_influence"": 0.046907127922906806, ""row_uid"": 26}, {""_candidate_x"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0], ""candidate_probability"": 0.3894696032050388, ""influence"": 0.046907127922906806, ""influence_abs"": 0.046907127922906806, ""match_copy"": ""reverse"", ""match_id"": 291, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Carlos Alcaraz"", ""outcome"": 0.0, ""raw_influence"": 0.046907127922906806, ""row_uid"": 27}, {""_candidate_x"": [0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0], ""candidate_probability"": 0.1286009459610507, ""influence"": 0.03283469273396998, ""influence_abs"": 0.03283469273396998, ""match_copy"": ""reverse"", ""match_id"": 287, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Hubert Hurkacz"", ""outcome"": 0.0, ""raw_influence"": 0.03283469273396998, ""row_uid"": 19}, {""_candidate_x"": [0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0], ""candidate_probability"": 0.1286009459610507, ""influence"": 0.03283469273396998, ""influence_abs"": 0.03283469273396998, ""match_copy"": ""forward"", ""match_id"": 287, ""model_a"": ""Hubert Hurkacz"", ""model_b"": ""Novak Djokovic"", ""outcome"": 1.0, ""raw_influence"": 0.03283469273396998, ""row_uid"": 18}, {""_candidate_x"": [0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""candidate_probability"": 0.20223476633959953, ""influence"": 0.03222511740304321, ""influence_abs"": 0.03222511740304321, ""match_copy"": ""reverse"", ""match_id"": 281, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Alexander Zverev"", ""outcome"": 0.0, ""raw_influence"": 0.03222511740304321, ""row_uid"": 7}, {""_candidate_x"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""candidate_probability"": 0.20223476633959953, ""influence"": 0.0322251174030432, ""influence_abs"": 0.0322251174030432, ""match_copy"": ""forward"", ""match_id"": 281, ""model_a"": ""Alexander Zverev"", ""model_b"": ""Novak Djokovic"", ""outcome"": 1.0, ""raw_influence"": 0.0322251174030432, ""row_uid"": 6}, {""_candidate_x"": [-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""candidate_probability"": 0.15895649179246438, ""influence"": 0.0317708968396955, ""influence_abs"": 0.0317708968396955, ""match_copy"": ""reverse"", ""match_id"": 279, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Stefanos Tsitsipas"", ""outcome"": 0.0, ""raw_influence"": 0.0317708968396955, ""row_uid"": 3}, {""_candidate_x"": [1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""candidate_probability"": 0.15895649179246438, ""influence"": 0.031770896839695494, ""influence_abs"": 0.031770896839695494, ""match_copy"": ""forward"", ""match_id"": 279, ""model_a"": ""Stefanos Tsitsipas"", ""model_b"": ""Novak Djokovic"", ""outcome"": 1.0, ""raw_influence"": 0.031770896839695494, ""row_uid"": 2}, {""_candidate_x"": [0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0], ""candidate_probability"": 0.15626810116239093, ""influence"": 0.03156373598649555, ""influence_abs"": 0.03156373598649555, ""match_copy"": ""reverse"", ""match_id"": 289, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Andrey Rublev"", ""outcome"": 0.0, ""raw_influence"": 0.03156373598649555, ""row_uid"": 23}, {""_candidate_x"": [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], ""candidate_probability"": 0.15626810116239093, ""influence"": 0.03156373598649554, ""influence_abs"": 0.03156373598649554, ""match_copy"": ""forward"", ""match_id"": 289, ""model_a"": ""Andrey Rublev"", ""model_b"": ""Novak Djokovic"", ""outcome"": 1.0, ""raw_influence"": 0.03156373598649554, ""row_uid"": 22}, {""_candidate_x"": [0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""candidate_probability"": 0.2586147884516767, ""influence"": 0.029480649867892856, ""influence_abs"": 0.029480649867892856, ""match_copy"": ""reverse"", ""match_id"": 285, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Jannik Sinner"", ""outcome"": 0.0, ""raw_influence"": 0.029480649867892856, ""row_uid"": 15}, {""_candidate_x"": [0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""candidate_probability"": 0.2586147884516767, ""influence"": 0.029480649867892856, ""influence_abs"": 0.029480649867892856, ""match_copy"": ""forward"", ""match_id"": 285, ""model_a"": ""Jannik Sinner"", ""model_b"": ""Novak Djokovic"", ""outcome"": 1.0, ""raw_influence"": 0.029480649867892856, ""row_uid"": 14}, {""_candidate_x"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0], ""candidate_probability"": 0.21363754595080706, ""influence"": 0.028308584691323416, ""influence_abs"": 0.028308584691323416, ""match_copy"": ""reverse"", ""match_id"": 295, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Holger Rune"", ""outcome"": 0.0, ""raw_influence"": 0.028308584691323416, ""row_uid"": 35}, {""_candidate_x"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0], ""candidate_probability"": 0.21363754595080706, ""influence"": 0.028308584691323413, ""influence_abs"": 0.028308584691323413, ""match_copy"": ""forward"", ""match_id"": 295, ""model_a"": ""Holger Rune"", ""model_b"": ""Novak Djokovic"", ""outcome"": 1.0, ""raw_influence"": 0.028308584691323413, ""row_uid"": 34}, {""_candidate_x"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0], ""candidate_probability"": 0.1939491305182256, ""influence"": 0.028169761063909005, ""influence_abs"": 0.028169761063909005, ""match_copy"": ""reverse"", ""match_id"": 293, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Taylor Fritz"", ""outcome"": 0.0, ""raw_influence"": 0.028169761063909005, ""row_uid"": 31}, {""_candidate_x"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0], ""candidate_probability"": 0.1939491305182256, ""influence"": 0.028169761063909005, ""influence_abs"": 0.028169761063909005, ""match_copy"": ""forward"", ""match_id"": 293, ""model_a"": ""Taylor Fritz"", ""model_b"": ""Novak Djokovic"", ""outcome"": 1.0, ""raw_influence"": 0.028169761063909005, ""row_uid"": 30}, {""_candidate_x"": [0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""candidate_probability"": 0.27929913834851744, ""influence"": 0.027657574532913197, ""influence_abs"": 0.027657574532913197, ""match_copy"": ""reverse"", ""match_id"": 283, ""model_a"": ""Novak Djokovic"", ""model_b"": ""Daniil Medvedev"", ""outcome"": 0.0, ""raw_influence"": 0.027657574532913197, ""row_uid"": 11}, {""_candidate_x"": [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], ""candidate_probability"": 0.27929913834851744, ""influence"": 0.027657574532913197, ""influence_abs"": 0.027657574532913197, ""match_copy"": ""forward"", ""match_id"": 283, ""model_a"": ""Daniil Medvedev"", ""model_b"": ""Novak Djokovic"", ""outcome"": 1.0, ""raw_influence"": 0.027657574532913197, ""row_uid"": 10}]",278,556,10,Novak Djokovic,Carlos Alcaraz,/u501/hoyarhos/clean_bt_rank/new_result/top1_robustness/tennis_top10_atp_top1_actions_needed.pdf
