dataset_key,dataset_name,variant,action,candidate_mode,target_player_a,target_player_b,selected_order,model_a,model_b,winner,match_id,match_copy,outcome,influence,influence_abs,fitted_probability,residual,leverage,objective_value,row_uid,candidate_probability,_candidate_x,raw_influence
nba_elo_top50,NBA Elo Top-50 Teams,flip,flip,,LAL,OKC,25,LAL,OKC,1.0,94540,reverse,1.0,-0.0019328327047212187,0.0019328327047212187,0.5148679867793439,0.48513201322065613,0.0004827877283723114,0.05948948534572618,204432,,,
nba_elo_top50,NBA Elo Top-50 Teams,flip,flip,,LAL,OKC,26,LAL,OKC,1.0,96019,forward,1.0,-0.0019328327047212187,0.0019328327047212187,0.5148679867793439,0.48513201322065613,0.0004827877283723114,0.05948948534572618,96019,,,
nba_elo_top50,NBA Elo Top-50 Teams,flip,flip,,LAL,OKC,27,OKC,LAL,0.0,96018,forward,0.0,-0.0019328327047212187,0.0019328327047212187,0.48513201322065613,-0.48513201322065613,0.0004827877283723114,0.05948948534572618,96018,,,
nba_elo_top50,NBA Elo Top-50 Teams,flip,flip,,LAL,OKC,28,OKC,LAL,0.0,94695,reverse,0.0,-0.0019328327047212187,0.0019328327047212187,0.48513201322065613,-0.48513201322065613,0.0004827877283723114,0.05948948534572618,204587,,,
nba_elo_top50,NBA Elo Top-50 Teams,flip,flip,,LAL,OKC,29,LAL,OKC,1.0,94694,reverse,1.0,-0.0019328327047212187,0.0019328327047212187,0.5148679867793439,0.48513201322065613,0.0004827877283723114,0.05948948534572618,204586,,,
nba_elo_top50,NBA Elo Top-50 Teams,add_pairs,add,all_pairs,LAL,UTS,0,PHW,NYA,,109913,reverse,0.0,-1.9967556070917503,1.9967556070917503,,,,,43,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1.9967556070917503
nba_elo_top50,NBA Elo Top-50 Teams,add_pairs,add,all_pairs,LAL,UTS,1,NYA,PHW,,109913,forward,1.0,-1.9967556070917503,1.9967556070917503,,,,,42,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1.9967556070917503
nba_elo_top50,NBA Elo Top-50 Teams,add_pairs,add,all_pairs,LAL,UTS,2,NYA,NYK,,110008,forward,1.0,-1.9922111214012472,1.9922111214012472,,,,,232,1.0,"[0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1.9922111214012472
nba_elo_top50,NBA Elo Top-50 Teams,add_pairs,add,all_pairs,LAL,UTS,3,NYK,NYA,,110008,reverse,0.0,-1.9922111214012472,1.9922111214012472,,,,,233,1.0,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1.9922111214012472
nba_elo_top50,NBA Elo Top-50 Teams,add_pairs,add,all_pairs,LAL,UTS,4,UTS,STL,,110231,forward,1.0,-1.9915784570066037,1.9915784570066037,,,,,678,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",-1.9915784570066037
