dataset_key,dataset_name,objective_key,variant,action,candidate_mode,order_mode,step,objective_value,variant_label,initial_value,delta_from_initial,normalized_value,plot_value
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,greedy,17,0.46048696754321794,Drop,0.4583405908271846,0.002146376716033349,,0.46829295920740993
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,greedy,18,0.46079995163232973,Drop,0.4583405908271846,0.0024593608051451388,,0.536579315549303
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,greedy,19,0.46114703011120767,Drop,0.4583405908271846,0.0028064392840230767,,0.6123043300525031
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,greedy,20,0.4615241480697517,Drop,0.4583405908271846,0.0031835572425671366,,0.6945833090675322
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,greedy,21,0.46195747087561206,Drop,0.4583405908271846,0.0036168800484274732,,0.7891249696868333
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,greedy,22,0.46241816433586663,Drop,0.4583405908271846,0.004077573508682042,,0.8896383148878634
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,greedy,23,0.4629176810677764,Drop,0.4583405908271846,0.00457709024059183,,0.9986220579616094
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,greedy,24,0.4634650150728473,Drop,0.4583405908271846,0.005124424245662729,,1.1180384954373093
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,greedy,25,0.46410626910204045,Drop,0.4583405908271846,0.005765678274855857,,1.2579462500692595
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,0,0.4583405908271846,Drop,0.4583405908271846,0.0,,0.0
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,1,0.46344416510194897,Drop,0.4583405908271846,0.0051035742747643775,,1.1134894829091537
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,2,0.4640554996370903,Drop,0.4583405908271846,0.005714908809905717,,1.2468694512942449
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,3,0.46712828735629763,Drop,0.4583405908271846,0.008787696529113043,,1.9172852470372643
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,4,0.4698145158371071,Drop,0.4583405908271846,0.011473925009922503,,2.503362180778071
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,5,0.47047728503286335,Drop,0.4583405908271846,0.012136694205678755,,2.6479640792396775
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,6,0.47138709526151257,Drop,0.4583405908271846,0.013046504434327977,,2.846464985957813
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,7,0.47393744213045186,Drop,0.4583405908271846,0.015596851303267267,,3.402895492000619
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,8,0.47451456096434996,Drop,0.4583405908271846,0.016173970137165372,,3.528810334684868
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,9,0.4772597214589946,Drop,0.4583405908271846,0.01891913063181,,4.127744958757837
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,10,0.4800637751299719,Drop,0.4583405908271846,0.0217231843027873,,4.7395287996602375
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),trace_uncertainty,drop,drop,,random,11,0.48190868639818074,Drop,0.4583405908271846,0.02356809557099615,,5.1420485208307465
