dataset_key,dataset_name,target_player,direction,k,trial,exposure_index,model_a,model_b,both_active,influence_decision,rigging_decision,same_decision,influence_rows_added,rigging_rows_added,influence_success_after_step,rigging_success_after_step,influence_rank_after_step,rigging_rank_after_step,initial_rank
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,demote,6,1,27,Stefanos Tsitsipas,Novak Djokovic,True,model_a,model_a,True,1,1,False,False,6,6,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,demote,6,1,28,Taylor Fritz,Carlos Alcaraz,True,model_a,model_a,True,1,1,False,False,6,6,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,demote,6,1,29,Jannik Sinner,Alexander Zverev,True,model_b,model_b,True,1,1,True,True,7,7,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,demote,6,2,1,Alexander Zverev,Taylor Fritz,True,model_b,model_b,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,demote,6,2,2,Novak Djokovic,Andrey Rublev,True,model_b,model_a,False,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,demote,6,2,3,Carlos Alcaraz,Stefanos Tsitsipas,True,model_b,model_b,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,demote,6,2,4,Novak Djokovic,Alexander Zverev,True,model_b,model_a,False,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,demote,6,2,5,Andrey Rublev,Hubert Hurkacz,True,model_a,model_a,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,demote,6,2,6,Stefanos Tsitsipas,Jannik Sinner,True,model_a,model_a,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,demote,6,2,7,Andrey Rublev,Jannik Sinner,True,model_a,model_a,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,demote,6,2,8,Andrey Rublev,Holger Rune,True,model_b,model_b,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,demote,6,2,9,Andrey Rublev,Daniil Medvedev,True,model_a,model_a,True,1,1,False,False,4,4,4
