dataset_key,dataset_name,objective_key,variant,action,candidate_mode,order_mode,step,objective_value,variant_label,initial_value,delta_from_initial,normalized_value,plot_value
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,0,0.4545498887251019,Drop,0.4545498887251019,0.0,1.0,1.0
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,1,0.4543657897636391,Drop,0.4545498887251019,-0.00018409896146276417,0.9995949862357703,0.9995949862357703
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,2,0.4541794585649413,Drop,0.4545498887251019,-0.00037043016016058417,0.99918506159753,0.99918506159753
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,3,0.4539908652566597,Drop,0.4545498887251019,-0.0005590234684421658,0.9987701603667529,0.9987701603667529
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,4,0.453799979676746,Drop,0.4545498887251019,-0.0007499090483558679,0.9983502161875802,0.9983502161875802
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,5,0.4536067713810582,Drop,0.4545498887251019,-0.0009431173440436758,0.9979251620835529,0.9979251620835529
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,6,0.4534112096517963,Drop,0.4545498887251019,-0.0011386790733055596,0.99749493047617,0.99749493047617
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,7,0.45321326350679364,Drop,0.4545498887251019,-0.0013366252183082405,0.99705945320533,0.99705945320533
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,8,0.4530129017096889,Drop,0.4545498887251019,-0.0015369870154129939,0.9966186615517081,0.9966186615517081
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,9,0.45281009278105483,Drop,0.4545498887251019,-0.0017397959440470512,0.9961724862612402,0.9961724862612402
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,10,0.4526048050105082,Drop,0.4545498887251019,-0.0019450837145936761,0.9957208575717637,0.9957208575717637
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,11,0.4523970064698349,Drop,0.4545498887251019,-0.002152882255266997,0.9952637052418926,0.9952637052418926
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,12,0.452186665027216,Drop,0.4545498887251019,-0.0023632236978858856,0.9948009585823151,0.9948009585823151
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,13,0.4519737483625529,Drop,0.4545498887251019,-0.0025761403625489954,0.9943325464895076,0.9943325464895076
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,14,0.4517582239839744,Drop,0.4545498887251019,-0.002791664741127464,0.9938583974820512,0.9938583974820512
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,15,0.4515400592455505,Drop,0.4545498887251019,-0.0030098294795513625,0.9933784397396,0.9933784397396
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,16,0.45131922136628,Drop,0.4545498887251019,-0.0032306673588218815,0.9928926011446553,0.9928926011446553
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,17,0.45109567745038187,Drop,0.4545498887251019,-0.0034542112747200093,0.9924008093272045,0.9924008093272045
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,18,0.4508693945089435,Drop,0.4545498887251019,-0.003680494216158403,0.9919029917123481,0.9919029917123481
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,19,0.45064033948297577,Drop,0.4545498887251019,-0.003909549242126109,0.9913990755710195,0.9913990755710195
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,20,0.4504084792679263,Drop,0.4545498887251019,-0.00414140945717556,0.9908889880739138,0.9908889880739138
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,21,0.45017378073967107,Drop,0.4545498887251019,-0.0043761079854308105,0.990372656348669,0.990372656348669
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,22,0.4499362107820621,Drop,0.4545498887251019,-0.004613677943039796,0.9898500075404704,0.9898500075404704
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,23,0.4496957363160437,Drop,0.4545498887251019,-0.004854152409058177,0.9893209688761054,0.9893209688761054
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,24,0.44945232433041143,Drop,0.4545498887251019,-0.005097564394690446,0.9887854677316327,0.9887854677316327
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,greedy,25,0.4492059419141998,Drop,0.4545498887251019,-0.005343946810902056,0.9882434317036344,0.9882434317036344
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,0,0.4545498887251019,Drop,0.4545498887251019,0.0,1.0,1.0
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,1,0.4545352390392142,Drop,0.4545498887251019,-1.4649685887657693e-05,0.9999677710054473,0.9999677710054473
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,2,0.4545290924086744,Drop,0.4545498887251019,-2.0796316427484918e-05,0.9999542485501739,0.9999542485501739
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,3,0.45444381596382144,Drop,0.4545498887251019,-0.00010607276128044019,0.9997666422016339,0.9997666422016339
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,4,0.4544343969461931,Drop,0.4545498887251019,-0.00011549177890879392,0.9997459205649951,0.9997459205649951
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,5,0.45447345215038193,Drop,0.4545498887251019,-7.643657471995136e-05,0.9998318411760383,0.9998318411760383
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,6,0.4544727807650117,Drop,0.4545498887251019,-7.710796009019472e-05,0.9998303641426325,0.9998303641426325
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,7,0.45446279277529383,Drop,0.4545498887251019,-8.709594980804702e-05,0.9998083907796077,0.9998083907796077
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,8,0.45448440978789084,Drop,0.4545498887251019,-6.54789372110387e-05,0.9998559477433936,0.9998559477433936
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,9,0.4544872368347287,Drop,0.4545498887251019,-6.265189037318875e-05,0.999862167185765,0.999862167185765
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,10,0.45448105841155767,Drop,0.4545498887251019,-6.883031354421032e-05,0.9998485747873852,0.9998485747873852
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,11,0.454480531931636,Drop,0.4545498887251019,-6.935679346586898e-05,0.9998474165428565,0.9998474165428565
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,12,0.45447238165482334,Drop,0.4545498887251019,-7.750707027853743e-05,0.9998294861087835,0.9998294861087835
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,13,0.4544569978302418,Drop,0.4545498887251019,-9.289089486008706e-05,0.9997956420248597,0.9997956420248597
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,14,0.45444116114508326,Drop,0.4545498887251019,-0.00010872758001861937,0.9997608016573856,0.9997608016573856
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,15,0.4544322675041479,Drop,0.4545498887251019,-0.00011762122095398952,0.9997412358381962,0.9997412358381962
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,16,0.45442052849592374,Drop,0.4545498887251019,-0.00012936022917814372,0.9997154102720365,0.9997154102720365
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,17,0.45445529417249836,Drop,0.4545498887251019,-9.45945526035219e-05,0.9997918940143867,0.9997918940143867
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,18,0.45445100352199674,Drop,0.4545498887251019,-9.888520310513682e-05,0.9997824546753659,0.9997824546753659
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,19,0.45441699732846313,Drop,0.4545498887251019,-0.00013289139663874572,0.9997076417794063,0.9997076417794063
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,20,0.45446482626479634,Drop,0.4545498887251019,-8.506246030554054e-05,0.999812864412872,0.999812864412872
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,21,0.45444676879701096,Drop,0.4545498887251019,-0.0001031199280909223,0.9997731383712795,0.9997731383712795
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,22,0.45448027486295883,Drop,0.4545498887251019,-6.961386214304754e-05,0.9998468509972838,0.9998468509972838
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,23,0.4544818234618463,Drop,0.4545498887251019,-6.806526325559004e-05,0.9998502578816013,0.9998502578816013
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,24,0.4544832591737501,Drop,0.4545498887251019,-6.662955135178228e-05,0.9998534164169776,0.9998534164169776
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,drop,drop,,random,25,0.4545183522184553,Drop,0.4545498887251019,-3.153650664655672e-05,0.9999306203621895,0.9999306203621895
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,0,0.4545498887251019,Flip,0.4545498887251019,0.0,1.0,1.0
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,1,0.4539827847405971,Flip,0.4545498887251019,-0.0005671039845047687,0.998752383404833,0.998752383404833
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,2,0.453408908736738,Flip,0.4545498887251019,-0.0011409799883638772,0.9974898685124222,0.9974898685124222
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,3,0.45282832441205034,Flip,0.4545498887251019,-0.001721564313051538,0.9962125954581573,0.9962125954581573
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,4,0.4522410994710506,Flip,0.4545498887251019,-0.002308789254051258,0.9949207131905217,0.9949207131905217
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,5,0.4516473055389326,Flip,0.4545498887251019,-0.002902583186169261,0.9936143792834043,0.9936143792834043
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,6,0.4510470180663055,Flip,0.4545498887251019,-0.0035028706587963976,0.9922937597265262,0.9922937597265262
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,7,0.4504403162238702,Flip,0.4545498887251019,-0.004109572501231673,0.9909590286937304,0.9909590286937304
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,8,0.4498272827870121,Flip,0.4545498887251019,-0.004722605938089763,0.9896103682890882,0.9896103682890882
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,9,0.44920800401032224,Flip,0.4545498887251019,-0.005341884714779643,0.9882479682708486,0.9882479682708486
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,10,0.4485825694921405,Flip,0.4545498887251019,-0.005967319232961399,0.9868720257534366,0.9868720257534366
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,11,0.44795107202924717,Flip,0.4545498887251019,-0.0065988166958547145,0.9854827448877773,0.9854827448877773
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,12,0.4473136074619934,Flip,0.4545498887251019,-0.0072362812631084905,0.9840803365205865,0.9840803365205865
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,13,0.446670274510155,Flip,0.4545498887251019,-0.007879614214946873,0.9826650178332521,0.9826650178332521
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,14,0.446021174599939,Flip,0.4545498887251019,-0.008528714125162873,0.981237011961253,0.981237011961253
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,15,0.4453664116827174,Flip,0.4545498887251019,-0.00918347704238448,0.9797965475953766,0.9797965475953766
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,16,0.44470609204609485,Flip,0.4545498887251019,-0.009843796679007033,0.978343858566072,0.978343858566072
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,17,0.444040324118107,Flip,0.4545498887251019,-0.01050956460699487,0.9768791834126909,0.9768791834126909
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,18,0.44336921826544035,Flip,0.4545498887251019,-0.011180670459661535,0.9754027649395746,0.9754027649395746
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,19,0.44269288658671846,Flip,0.4545498887251019,-0.011857002138383421,0.9739148497612895,0.9739148497612895
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,20,0.44201144270200615,Flip,0.4545498887251019,-0.012538446023095728,0.9724156878395397,0.9724156878395397
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,21,0.4413250015398571,Flip,0.4545498887251019,-0.013224887185244782,0.9709055320146767,0.9709055320146767
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,22,0.4406336791233303,Flip,0.4545498887251019,-0.01391620960177159,0.9693846375349402,0.9693846375349402
nba_elo_top50,NBA Elo Top-50 Teams,kendall_tau,flip,flip,,greedy,23,0.4399375923565563,Flip,0.4545498887251019,-0.014612296368545608,0.9678532615869087,0.9678532615869087
