player,player_index,skill,rating,player_influence_signed,player_influence_abs,fitted_row_count,player_influence_joint_newton,player_influence_joint_newton_abs,player_influence_two_step,player_influence_two_step_abs,degree,bridge_var,closeness,surprise,influence
gemini-exp-1206,10,-1.310040008889735,772.4227412266804,-0.021844048912333523,0.21675504099633303,4874,-0.039589444750199876,0.039589444750199876,-0.039589444750199876,0.039589444750199876,2437,0.5434900752757977,0.6307722969552548,0.43923085001066,0.21675504099633303
qwen-2.5-coder-32b-instruct,1,-1.9671476840097666,658.2714462983186,-0.02599167841247977,0.18533421713209403,4520,-0.021060532405409282,0.021060532405409282,-0.021060532405409282,0.021060532405409282,2260,0.49199690461664247,0.7324623898500376,0.423178483084738,0.18533421713209403
claude-3-5-sonnet-20241022,0,0.0,1000.0,-0.009878631214752444,0.12727248906657065,5274,-0.013189117431495534,0.013189117431495534,-0.013189117431495534,0.013189117431495534,2637,0.18246638789452246,1.5977697831365336,0.2856807656353139,0.12727248906657065
o1-2024-12-17,5,-0.9885774977728005,828.2664991134194,-0.00935484900592795,0.2210725327347885,1580,-0.01115250743930829,0.01115250743930829,-0.01115250743930829,0.01115250743930829,790,0.31147922954076834,0.4780878803647049,0.4454692470720994,0.2210725327347885
gemini-1.5-pro-002,2,-2.0741955143857904,639.6753334855096,0.019856002464919077,0.15877990482647403,4530,0.009232687144261287,0.009232687144261287,0.009232687144261287,0.009232687144261287,2265,0.495930172159847,0.8345109004145972,0.40643106915467875,0.15877990482647403
o1-mini-2024-09-12,6,-0.9808693235148158,829.605546131736,0.02372050560259854,0.3098728319817456,3492,0.00680969575860213,0.00680969575860213,0.00680969575860213,0.00680969575860213,1746,0.3469998261223198,0.5547867275200542,0.4582300689824647,0.3098728319817456
gemini-2.0-flash-exp,9,-1.5908395386606364,723.6428667064683,0.0038245827673420007,0.3316103663177078,4638,0.00650412944005585,0.00650412944005585,0.00650412944005585,0.00650412944005585,2319,0.48684476820613837,0.5667675482319342,0.4502179058134007,0.3316103663177078
deepseek-v3,7,-1.6087180042298979,720.5370591298172,0.004985638008173014,0.21767106086541474,1938,0.004146585985639328,0.004146585985639328,0.004146585985639328,0.004146585985639328,969,0.2965665331980995,0.5879001114005251,0.445908504921736,0.21767106086541474
gpt-4o-2024-11-20,3,-1.7073583146990774,703.401482117822,0.0014351044934537923,0.30790871973645556,5046,0.0038199521150109605,0.0038199521150109605,0.0038199521150109605,0.0038199521150109605,2523,0.49397476725512257,0.6066883968919845,0.44034326765750526,0.30790871973645556
claude-3-5-haiku-20241022,8,-0.6124702184516667,893.6030255185448,0.006220240102560456,0.13789290276987895,2238,-0.00250281988273926,0.00250281988273926,-0.00250281988273926,0.00250281988273926,1119,0.2589616466801837,0.7528149751276241,0.4282129924111735,0.13789290276987895
llama-v3.1-405b-instruct,11,-2.741327084044896,523.7827097229479,0.0002768882902440232,0.009598308556896935,470,0.0015195435936635748,0.0015195435936635748,0.0015195435936635748,0.0015195435936635748,235,0.5351547005406088,1.3806926429381203,0.3335038803590482,0.009598308556896935
gemini-2.0-flash-thinking-exp-1219,4,-1.1487769453204242,800.4370046838665,0.0056216304930774095,0.19708567107320263,3354,-0.001156344085359029,0.001156344085359029,-0.001156344085359029,0.001156344085359029,1677,0.33837503466890023,0.48848934768339386,0.45508097162057815,0.19708567107320263
llama-v3.3-70b-instruct,12,-2.1333288673725868,629.4028179260686,-0.0016086659286325895,0.23439370435970688,50,-1.994807514726915e-05,1.994807514726915e-05,-1.994807514726915e-05,1.994807514726915e-05,25,0.24098245891895667,0.7813534100948404,0.4393946015507232,0.23439370435970688
