dataset_key,dataset_name,target_player,direction,k,trial,exposure_index,model_a,model_b,both_active,influence_decision,rigging_decision,same_decision,influence_rows_added,rigging_rows_added,influence_success_after_step,rigging_success_after_step,influence_rank_after_step,rigging_rank_after_step,initial_rank
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,promote,3,3,2,Taylor Fritz,Hubert Hurkacz,True,model_a,model_a,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,promote,3,3,3,Novak Djokovic,Jannik Sinner,True,model_b,model_b,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,promote,3,3,4,Jannik Sinner,Stefanos Tsitsipas,True,model_a,model_a,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,promote,3,3,5,Carlos Alcaraz,Stefanos Tsitsipas,True,model_a,model_a,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,promote,3,3,6,Daniil Medvedev,Hubert Hurkacz,True,model_b,model_b,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,promote,3,3,7,Jannik Sinner,Hubert Hurkacz,True,model_a,model_a,True,1,1,True,True,3,3,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,promote,3,4,1,Holger Rune,Hubert Hurkacz,True,model_a,model_a,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,promote,3,4,2,Holger Rune,Novak Djokovic,True,model_a,model_a,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,promote,3,4,3,Andrey Rublev,Daniil Medvedev,True,model_a,model_a,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,promote,3,4,4,Taylor Fritz,Stefanos Tsitsipas,True,model_a,model_a,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,promote,3,4,5,Taylor Fritz,Hubert Hurkacz,True,model_a,model_a,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,promote,3,4,6,Holger Rune,Jannik Sinner,True,model_b,model_b,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,promote,3,4,7,Jannik Sinner,Carlos Alcaraz,True,model_a,model_a,True,1,1,False,False,4,4,4
tennis_top10_atp,ATP Top-10 Matchups (2020-2024),Jannik Sinner,promote,3,4,8,Holger Rune,Daniil Medvedev,True,model_a,model_a,True,1,1,True,True,3,3,4
